,cd,boro,date,year,month,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,fs_openhours,fs_open,trs_permits,paper_baskets,mgp_baskets,total_number_of_households,hh_compost_num,hh_compost_percent,shape_area,wfr_avg_recycling,wfr_avg_refuse,wfr_avg_bulk,bigbelly,seasonal_wire_litter_basket,highend_basket,publicspacereceptacle,wire_basket,total_litter_baskets
24,BK01,BK,2018-11-01,2018,11,5454.4,673.2,491.6,66.3,333.25,6.0,14.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
25,BK01,BK,2018-12-01,2018,12,5289.1,678.2,451.4,51.1,333.25,6.0,14.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
26,BK01,BK,2019-01-01,2019,1,5490.4,690.6,529.4,50.6,333.25,6.0,13.5,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
27,BK01,BK,2019-02-01,2019,2,4770.9,576.4,424.0,41.8,333.25,6.0,13.5,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
28,BK01,BK,2019-03-01,2019,3,5412.1,640.3,451.8,45.2,333.25,6.0,13.5,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
29,BK01,BK,2019-04-01,2019,4,5724.9,613.4,468.9,54.4,333.25,6.0,13.5,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
30,BK01,BK,2019-05-01,2019,5,5545.3,695.6,513.3,61.9,333.25,6.0,13.5,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
31,BK01,BK,2019-06-01,2019,6,5579.2,644.9,485.7,57.8,333.25,6.0,13.5,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
32,BK01,BK,2019-07-01,2019,7,4735.6,565.3,483.0,55.8,333.25,6.0,13.5,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
33,BK01,BK,2019-08-01,2019,8,4698.4,622.5,503.6,49.4,333.25,6.0,13.5,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
34,BK01,BK,2019-09-01,2019,9,5272.8,661.7,470.2,47.6,333.25,6.0,13.5,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
35,BK01,BK,2019-10-01,2019,10,5761.0,695.6,534.0,61.7,333.25,6.0,13.5,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
36,BK01,BK,2019-11-01,2019,11,5376.1,610.5,424.5,57.1,333.25,6.0,13.5,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
37,BK01,BK,2019-12-01,2019,12,5652.0,742.4,511.5,48.4,333.25,6.0,13.5,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
38,BK01,BK,2020-01-01,2020,1,5299.1,714.1,545.0,53.3,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
39,BK01,BK,2020-02-01,2020,2,5065.6,605.8,451.6,44.9,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
40,BK01,BK,2020-03-01,2020,3,5676.2,680.3,543.8,51.7,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
41,BK01,BK,2020-04-01,2020,4,4930.4,701.2,633.5,57.2,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
42,BK01,BK,2020-05-01,2020,5,5289.9,744.4,587.0,1.9,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
43,BK01,BK,2020-06-01,2020,6,5831.8,730.3,612.6,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
44,BK01,BK,2020-07-01,2020,7,5147.7,755.8,663.2,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
45,BK01,BK,2020-08-01,2020,8,5249.8,745.7,588.6,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
46,BK01,BK,2020-09-01,2020,9,6165.0,837.2,597.4,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
47,BK01,BK,2020-10-01,2020,10,6226.8,879.7,645.7,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
48,BK01,BK,2020-11-01,2020,11,5682.1,691.0,518.5,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
49,BK01,BK,2020-12-01,2020,12,5989.1,925.8,661.6,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
50,BK01,BK,2021-01-01,2021,1,5452.2,827.4,565.6,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
51,BK01,BK,2021-02-01,2021,2,5146.5,677.6,484.1,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
52,BK01,BK,2021-03-01,2021,3,6118.5,793.8,569.7,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
53,BK01,BK,2021-04-01,2021,4,5344.1,794.9,551.5,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
54,BK01,BK,2021-05-01,2021,5,5807.5,775.4,539.0,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
55,BK01,BK,2021-06-01,2021,6,5909.5,760.7,579.7,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
56,BK01,BK,2021-07-01,2021,7,5117.6,719.4,563.3,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
57,BK01,BK,2021-08-01,2021,8,5442.7,693.2,497.3,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
58,BK01,BK,2021-09-01,2021,9,6071.4,805.5,557.8,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
59,BK01,BK,2021-10-01,2021,10,6249.4,729.5,485.5,0.0,333.25,6.0,13.0,9.0,9.0,92610,9745,0.10522621747111544,0.0013070536057517652,1.0,3.0,3.0,1.0,0.0,2.0,1.0,10.0,14.0
60,BK02,BK,2016-11-01,2016,11,2429.0,501.3,346.4,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
61,BK02,BK,2016-12-01,2016,12,2429.6,569.5,387.6,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
62,BK02,BK,2017-01-01,2017,1,2362.8,498.5,360.5,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
63,BK02,BK,2017-02-01,2017,2,2099.3,410.7,324.5,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
64,BK02,BK,2017-03-01,2017,3,2297.4,470.0,363.0,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
65,BK02,BK,2017-04-01,2017,4,2358.4,460.8,342.8,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
66,BK02,BK,2017-05-01,2017,5,2648.0,500.9,380.0,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
67,BK02,BK,2017-06-01,2017,6,2511.2,512.6,389.5,52.2,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
68,BK02,BK,2017-07-01,2017,7,2290.6,453.2,345.4,51.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
69,BK02,BK,2017-08-01,2017,8,2448.5,544.3,360.0,53.5,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
70,BK02,BK,2017-09-01,2017,9,2412.0,529.9,361.6,55.5,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
71,BK02,BK,2017-10-01,2017,10,2448.8,491.4,353.7,60.6,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
72,BK02,BK,2017-11-01,2017,11,2477.0,525.8,385.8,92.3,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
73,BK02,BK,2017-12-01,2017,12,2382.6,599.4,381.1,79.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
74,BK02,BK,2018-01-01,2018,1,2381.1,553.3,404.5,54.7,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
75,BK02,BK,2018-02-01,2018,2,2156.2,456.7,345.3,51.9,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
76,BK02,BK,2018-03-01,2018,3,2367.7,507.4,389.3,62.8,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
77,BK02,BK,2018-04-01,2018,4,2345.5,480.7,365.2,72.2,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
78,BK02,BK,2018-05-01,2018,5,2674.0,527.2,397.2,85.8,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
79,BK02,BK,2018-06-01,2018,6,2536.3,543.1,392.6,79.3,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
80,BK02,BK,2018-07-01,2018,7,2373.8,456.2,356.3,61.7,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
81,BK02,BK,2018-08-01,2018,8,2447.3,514.2,388.6,68.7,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
82,BK02,BK,2018-09-01,2018,9,2431.6,542.1,371.3,60.7,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
83,BK02,BK,2018-10-01,2018,10,2623.7,561.6,402.4,67.7,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
84,BK02,BK,2018-11-01,2018,11,2576.3,550.1,403.7,119.9,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
85,BK02,BK,2018-12-01,2018,12,2433.7,568.4,386.9,78.1,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
86,BK02,BK,2019-01-01,2019,1,2499.9,559.7,435.8,66.9,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
87,BK02,BK,2019-02-01,2019,2,2193.8,449.6,357.6,53.4,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
88,BK02,BK,2019-03-01,2019,3,2361.9,496.6,375.5,63.4,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
89,BK02,BK,2019-04-01,2019,4,2456.1,493.9,376.7,82.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
90,BK02,BK,2019-05-01,2019,5,2653.4,533.2,423.4,95.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
91,BK02,BK,2019-06-01,2019,6,2575.0,558.0,406.9,84.3,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
92,BK02,BK,2019-07-01,2019,7,2544.4,504.1,403.1,71.2,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
93,BK02,BK,2019-08-01,2019,8,2509.6,524.5,390.1,79.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
94,BK02,BK,2019-09-01,2019,9,2435.2,506.8,372.5,71.2,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
95,BK02,BK,2019-10-01,2019,10,2671.0,568.8,422.4,75.8,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
96,BK02,BK,2019-11-01,2019,11,2528.0,511.6,395.3,101.2,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
97,BK02,BK,2019-12-01,2019,12,2511.6,583.5,407.0,93.3,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
98,BK02,BK,2020-01-01,2020,1,2450.4,582.7,463.8,80.7,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
99,BK02,BK,2020-02-01,2020,2,2255.0,479.1,382.4,62.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
100,BK02,BK,2020-03-01,2020,3,2372.5,514.1,440.0,79.7,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
101,BK02,BK,2020-04-01,2020,4,2007.9,450.1,466.0,81.2,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
102,BK02,BK,2020-05-01,2020,5,2401.4,448.0,463.7,5.1,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
103,BK02,BK,2020-06-01,2020,6,2608.2,489.3,478.0,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
104,BK02,BK,2020-07-01,2020,7,2663.6,502.2,478.1,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
105,BK02,BK,2020-08-01,2020,8,2676.6,484.3,445.4,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
106,BK02,BK,2020-09-01,2020,9,2752.9,556.9,455.2,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
107,BK02,BK,2020-10-01,2020,10,2745.0,566.2,464.3,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
108,BK02,BK,2020-11-01,2020,11,2638.5,500.7,422.8,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
109,BK02,BK,2020-12-01,2020,12,2573.2,625.8,487.5,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
110,BK02,BK,2021-01-01,2021,1,2419.6,562.5,471.8,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
111,BK02,BK,2021-02-01,2021,2,2068.2,460.3,395.6,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
112,BK02,BK,2021-03-01,2021,3,2653.0,545.2,455.2,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
113,BK02,BK,2021-04-01,2021,4,2329.4,503.5,406.2,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
114,BK02,BK,2021-05-01,2021,5,2587.2,518.5,427.9,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
115,BK02,BK,2021-06-01,2021,6,2851.5,569.1,453.1,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
116,BK02,BK,2021-07-01,2021,7,2766.5,525.2,417.1,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
117,BK02,BK,2021-08-01,2021,8,2578.5,503.8,383.1,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
118,BK02,BK,2021-09-01,2021,9,2674.5,593.0,416.9,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
119,BK02,BK,2021-10-01,2021,10,2701.8,538.2,396.5,0.0,51.599999999999994,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713967,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0
120,BK03,BK,2016-11-01,2016,11,3996.9,358.1,325.8,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0
121,BK03,BK,2016-12-01,2016,12,3989.7,386.9,336.3,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0
122,BK03,BK,2017-01-01,2017,1,3896.8,372.8,339.9,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0
123,BK03,BK,2017-02-01,2017,2,3380.1,279.1,272.6,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0
124,BK03,BK,2017-03-01,2017,3,3813.4,319.0,304.2,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0
125,BK03,BK,2017-04-01,2017,4,3825.8,303.5,298.2,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0
126,BK03,BK,2017-05-01,2017,5,4434.6,361.4,358.4,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0
127,BK03,BK,2017-06-01,2017,6,4301.4,353.0,358.0,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0
128,BK03,BK,2017-07-01,2017,7,4110.8,305.3,337.6,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0
129,BK03,BK,2017-08-01,2017,8,4218.5,357.8,386.6,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0
130,BK03,BK,2017-09-01,2017,9,4114.5,345.8,338.8,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0
131,BK03,BK,2017-10-01,2017,10,4122.8,341.6,339.2,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0
